date,x,y,z
2023-09-03 13:00:22.473000+00:00,-1241.0,851.0,1879.0
2023-09-03 13:00:22.733000+00:00,-1238.0,883.0,1879.0
2023-09-03 13:00:23.153000+00:00,-1236.0,907.0,1879.0
2023-09-03 13:00:23.233000+00:00,-1235.0,914.0,1879.0
2023-09-03 13:00:23.493000+00:00,-1233.0,937.0,1879.0
2023-09-03 13:00:23.613000+00:00,-1232.0,948.0,1879.0
2023-09-03 13:00:24.353000+00:00,-1226.0,1017.0,1880.0
2023-09-03 13:00:24.632000+00:00,-1224.0,1043.0,1880.0
2023-09-03 13:00:24.792000+00:00,-1223.0,1057.0,1880.0
2023-09-03 13:00:25.012000+00:00,-1221.0,1076.0,1880.0
2023-09-03 13:00:25.232000+00:00,-1220.0,1096.0,1880.0
2023-09-03 13:00:25.472000+00:00,-1218.0,1117.0,1880.0
2023-09-03 13:00:25.772000+00:00,-1215.0,1145.0,1880.0
2023-09-03 13:00:25.932000+00:00,-1214.0,1160.0,1881.0
2023-09-03 13:00:26.152000+00:00,-1212.0,1181.0,1881.0
2023-09-03 13:00:26.333000+00:00,-1211.0,1199.0,1881.0
2023-09-03 13:00:26.573000+00:00,-1208.0,1232.0,1881.0
2023-09-03 13:00:26.953000+00:00,-1206.0,1254.0,1881.0
2023-09-03 13:00:27.153000+00:00,-1205.0,1271.0,1881.0
2023-09-03 13:00:27.273000+00:00,-1204.0,1283.0,1881.0
2023-09-03 13:00:27.633000+00:00,-1201.0,1315.0,1881.0
2023-09-03 13:00:27.833000+00:00,-1199.0,1334.0,1881.0
2023-09-03 13:00:28.013000+00:00,-1198.0,1351.0,1881.0
2023-09-03 13:00:28.253000+00:00,-1196.0,1376.0,1882.0
2023-09-03 13:00:28.293000+00:00,-1195.0,1380.0,1882.0
2023-09-03 13:00:28.633000+00:00,-1192.0,1419.0,1882.0
2023-09-03 13:00:28.793000+00:00,-1190.0,1437.0,1882.0
2023-09-03 13:00:28.993000+00:00,-1188.0,1461.0,1882.0
2023-09-03 13:00:29.293000+00:00,-1185.0,1498.0,1882.0
2023-09-03 13:00:29.333000+00:00,-1185.0,1503.0,1882.0
2023-09-03 13:00:29.693000+00:00,-1180.0,1552.0,1883.0
2023-09-03 13:00:29.933000+00:00,-1177.0,1587.0,1883.0
2023-09-03 13:00:30.093000+00:00,-1173.0,1634.0,1883.0
2023-09-03 13:00:30.433000+00:00,-1170.0,1667.0,1883.0
2023-09-03 13:00:30.673000+00:00,-1167.0,1709.0,1884.0
2023-09-03 13:00:30.973000+00:00,-1160.0,1787.0,1884.0
2023-09-03 13:00:31.332000+00:00,-1155.0,1841.0,1884.0
2023-09-03 13:00:31.412000+00:00,-1154.0,1859.0,1884.0
2023-09-03 13:00:31.772000+00:00,-1144.0,1979.0,1885.0
2023-09-03 13:00:32.012000+00:00,-1141.0,2004.0,1885.0
2023-09-03 13:00:32.312000+00:00,-1134.0,2088.0,1886.0
2023-09-03 13:00:32.452000+00:00,-1131.0,2129.0,1886.0
2023-09-03 13:00:32.792000+00:00,-1119.0,2266.0,1886.0
2023-09-03 13:00:33.093000+00:00,-1111.0,2352.0,1887.0
2023-09-03 13:00:33.353000+00:00,-1103.0,2452.0,1887.0
2023-09-03 13:00:33.573000+00:00,-1096.0,2535.0,1888.0
2023-09-03 13:00:33.733000+00:00,-1090.0,2604.0,1888.0
2023-09-03 13:00:33.973000+00:00,-1077.0,2749.0,1889.0
2023-09-03 13:00:34.293000+00:00,-1067.0,2863.0,1890.0
2023-09-03 13:00:34.473000+00:00,-1060.0,2952.0,1890.0
2023-09-03 13:00:34.713000+00:00,-1049.0,3074.0,1890.0
2023-09-03 13:00:34.993000+00:00,-1033.0,3266.0,1891.0
2023-09-03 13:00:35.273000+00:00,-1023.0,3376.0,1892.0
2023-09-03 13:00:35.653000+00:00,-1005.0,3590.0,1893.0
2023-09-03 13:00:35.853000+00:00,-992.0,3742.0,1894.0
2023-09-03 13:00:36.133000+00:00,-980.0,3875.0,1895.0
2023-09-03 13:00:36.373000+00:00,-968.0,4021.0,1895.0
2023-09-03 13:00:36.613000+00:00,-774.0,6283.0,1907.0
2023-09-03 13:00:36.993000+00:00,-760.0,6440.0,1908.0
2023-09-03 13:00:37.153000+00:00,-752.0,6542.0,1909.0
2023-09-03 13:00:37.493000+00:00,-725.0,6857.0,1911.0
2023-09-03 13:00:37.912000+00:00,-706.0,7082.0,1912.0
2023-09-03 13:00:38.272000+00:00,-693.0,7238.0,1912.0
2023-09-03 13:00:38.572000+00:00,-679.0,7404.0,1913.0
2023-09-03 13:00:38.752000+00:00,-669.0,7530.0,1914.0
2023-09-03 13:00:39.072000+00:00,-661.0,7622.0,1914.0
2023-09-03 13:00:39.272000+00:00,-655.0,7700.0,1915.0
2023-09-03 13:00:39.553000+00:00,-644.0,7807.0,1915.0
2023-09-03 13:00:39.773000+00:00,-637.0,7878.0,1916.0
2023-09-03 13:00:39.993000+00:00,-628.0,7942.0,1916.0
2023-09-03 13:00:40.273000+00:00,-609.0,8040.0,1917.0
2023-09-03 13:00:40.633000+00:00,-581.0,8123.0,1918.0
2023-09-03 13:00:40.993000+00:00,-556.0,8174.0,1918.0
2023-09-03 13:00:41.253000+00:00,-505.0,8242.0,1919.0
2023-09-03 13:00:41.713000+00:00,-446.0,8284.0,1919.0
2023-09-03 13:00:41.893000+00:00,-385.0,8305.0,1920.0
2023-09-03 13:00:42.313000+00:00,-300.0,8321.0,1920.0
2023-09-03 13:00:42.753000+00:00,-228.0,8350.0,1920.0
2023-09-03 13:00:43.033000+00:00,-198.0,8375.0,1921.0
2023-09-03 13:00:43.273000+00:00,-173.0,8412.0,1921.0
2023-09-03 13:00:43.533000+00:00,-156.0,8457.0,1922.0
2023-09-03 13:00:43.713000+00:00,-149.0,8488.0,1922.0
2023-09-03 13:00:43.893000+00:00,-145.0,8519.0,1922.0
2023-09-03 13:00:44.173000+00:00,-142.0,8579.0,1923.0
2023-09-03 13:00:44.532000+00:00,-146.0,8645.0,1923.0
2023-09-03 13:00:44.992000+00:00,-153.0,8692.0,1924.0
2023-09-03 13:00:45.192000+00:00,-158.0,8721.0,1924.0
2023-09-03 13:00:45.392000+00:00,-164.0,8748.0,1924.0
2023-09-03 13:00:45.572000+00:00,-170.0,8771.0,1924.0
2023-09-03 13:00:45.852000+00:00,-179.0,8811.0,1924.0
2023-09-03 13:00:46.113000+00:00,-187.0,8839.0,1924.0
2023-09-03 13:00:46.393000+00:00,-195.0,8870.0,1924.0
2023-09-03 13:00:46.613000+00:00,-203.0,8900.0,1925.0
2023-09-03 13:00:47.073000+00:00,-215.0,8948.0,1925.0
2023-09-03 13:00:47.413000+00:00,-222.0,8972.0,1925.0
2023-09-03 13:00:47.673000+00:00,-228.0,8995.0,1925.0
2023-09-03 13:00:47.853000+00:00,-232.0,9011.0,1925.0
2023-09-03 13:00:48.053000+00:00,-237.0,9028.0,1925.0
2023-09-03 13:00:48.253000+00:00,-241.0,9045.0,1925.0
2023-09-03 13:00:48.473000+00:00,-246.0,9062.0,1925.0
2023-09-03 13:00:48.633000+00:00,-249.0,9075.0,1925.0
2023-09-03 13:00:48.793000+00:00,-252.0,9088.0,1926.0
2023-09-03 13:00:49.033000+00:00,-257.0,9107.0,1926.0
2023-09-03 13:00:49.333000+00:00,-266.0,9142.0,1925.0
2023-09-03 13:00:49.713000+00:00,-271.0,9162.0,1926.0
2023-09-03 13:00:49.873000+00:00,-274.0,9175.0,1926.0
2023-09-03 13:00:50.173000+00:00,-281.0,9201.0,1926.0
2023-09-03 13:00:50.373000+00:00,-285.0,9219.0,1926.0
2023-09-03 13:00:50.593000+00:00,-290.0,9239.0,1926.0
2023-09-03 13:00:50.693000+00:00,-293.0,9248.0,1926.0
2023-09-03 13:00:50.852000+00:00,-296.0,9262.0,1926.0
2023-09-03 13:00:51.112000+00:00,-302.0,9287.0,1926.0
2023-09-03 13:00:51.332000+00:00,-312.0,9327.0,1927.0
2023-09-03 13:00:51.652000+00:00,-317.0,9349.0,1926.0
2023-09-03 13:00:51.992000+00:00,-332.0,9416.0,1927.0
2023-09-03 13:00:52.252000+00:00,-336.0,9434.0,1928.0
2023-09-03 13:00:52.452000+00:00,-343.0,9465.0,1928.0
2023-09-03 13:00:52.813000+00:00,-358.0,9538.0,1928.0
2023-09-03 13:00:53.213000+00:00,-371.0,9606.0,1928.0
2023-09-03 13:00:53.393000+00:00,-383.0,9676.0,1929.0
2023-09-03 13:00:53.693000+00:00,-389.0,9718.0,1929.0
2023-09-03 13:00:54.013000+00:00,-400.0,9800.0,1930.0
2023-09-03 13:00:54.273000+00:00,-409.0,9887.0,1930.0
2023-09-03 13:00:54.573000+00:00,-416.0,9970.0,1930.0
2023-09-03 13:00:54.753000+00:00,-419.0,10031.0,1930.0
2023-09-03 13:00:55.073000+00:00,-425.0,10204.0,1933.0
2023-09-03 13:00:55.393000+00:00,-426.0,10277.0,1932.0
2023-09-03 13:00:55.553000+00:00,-427.0,10347.0,1932.0
2023-09-03 13:00:55.813000+00:00,-426.0,10467.0,1933.0
2023-09-03 13:00:56.053000+00:00,-424.0,10585.0,1934.0
2023-09-03 13:00:56.233000+00:00,-421.0,10675.0,1934.0
2023-09-03 13:00:56.433000+00:00,-415.0,10781.0,1934.0
2023-09-03 13:00:56.653000+00:00,-408.0,10901.0,1935.0
2023-09-03 13:00:56.933000+00:00,-395.0,11058.0,1935.0
2023-09-03 13:00:57.093000+00:00,-386.0,11151.0,1936.0
2023-09-03 13:00:57.352000+00:00,-360.0,11356.0,1936.0
2023-09-03 13:00:57.772000+00:00,-313.0,11625.0,1936.0
2023-09-03 13:00:58.072000+00:00,-281.0,11764.0,1936.0
2023-09-03 13:00:58.352000+00:00,-210.0,12007.0,1936.0
2023-09-03 13:00:58.812000+00:00,-125.0,12237.0,1936.0
2023-09-03 13:00:59.052000+00:00,-57.0,12389.0,1936.0
2023-09-03 13:00:59.213000+00:00,38.0,12575.0,1937.0
2023-09-03 13:00:59.653000+00:00,156.0,12769.0,1937.0
2023-09-03 13:00:59.893000+00:00,245.0,12898.0,1937.0
2023-09-03 13:01:00.093000+00:00,333.0,13013.0,1938.0
2023-09-03 13:01:00.273000+00:00,417.0,13113.0,1937.0
2023-09-03 13:01:00.453000+00:00,581.0,13281.0,1938.0
2023-09-03 13:01:00.913000+00:00,760.0,13437.0,1938.0
2023-09-03 13:01:01.133000+00:00,938.0,13573.0,1939.0
2023-09-03 13:01:01.533000+00:00,1178.0,13730.0,1940.0
2023-09-03 13:01:01.973000+00:00,1461.0,13883.0,1942.0
2023-09-03 13:01:02.313000+00:00,1671.0,13978.0,1944.0
2023-09-03 13:01:02.533000+00:00,1830.0,14039.0,1945.0
2023-09-03 13:01:02.733000+00:00,1977.0,14089.0,1946.0
2023-09-03 13:01:02.953000+00:00,2142.0,14135.0,1947.0
2023-09-03 13:01:03.153000+00:00,2295.0,14172.0,1949.0
2023-09-03 13:01:03.373000+00:00,2574.0,14227.0,1951.0
2023-09-03 13:01:03.793000+00:00,2793.0,14261.0,1954.0
2023-09-03 13:01:03.893000+00:00,2872.0,14273.0,1954.0
2023-09-03 13:01:04.092000+00:00,3030.0,14294.0,1955.0
2023-09-03 13:01:04.412000+00:00,3396.0,14332.0,1958.0
2023-09-03 13:01:04.792000+00:00,3588.0,14347.0,1959.0
2023-09-03 13:01:04.952000+00:00,3717.0,14358.0,1960.0
2023-09-03 13:01:05.272000+00:00,3974.0,14380.0,1962.0
2023-09-03 13:01:05.472000+00:00,4194.0,14399.0,1964.0
2023-09-03 13:01:05.913000+00:00,4574.0,14426.0,1966.0
2023-09-03 13:01:06.273000+00:00,4785.0,14439.0,1967.0
2023-09-03 13:01:06.553000+00:00,4998.0,14450.0,1967.0
2023-09-03 13:01:06.713000+00:00,5137.0,14457.0,1967.0
2023-09-03 13:01:06.873000+00:00,5260.0,14463.0,1967.0
2023-09-03 13:01:07.033000+00:00,5389.0,14468.0,1967.0
2023-09-03 13:01:07.233000+00:00,5541.0,14473.0,1967.0
2023-09-03 13:01:07.433000+00:00,5682.0,14480.0,1967.0
2023-09-03 13:01:07.633000+00:00,5811.0,14485.0,1967.0
2023-09-03 13:01:08.013000+00:00,6024.0,14492.0,1966.0
2023-09-03 13:01:09.033000+00:00,6445.0,14514.0,1965.0
2023-09-03 13:01:09.233000+00:00,6508.0,14523.0,1965.0
2023-09-03 13:01:09.393000+00:00,6584.0,14540.0,1965.0
2023-09-03 13:01:09.853000+00:00,6681.0,14570.0,1964.0
2023-09-03 13:01:09.933000+00:00,6702.0,14578.0,1964.0
2023-09-03 13:01:10.253000+00:00,6778.0,14614.0,1963.0
2023-09-03 13:01:10.453000+00:00,6820.0,14642.0,1963.0
2023-09-03 13:01:10.612000+00:00,6850.0,14669.0,1962.0
2023-09-03 13:01:10.892000+00:00,6890.0,14724.0,1963.0
2023-09-03 13:01:11.072000+00:00,6911.0,14765.0,1962.0
2023-09-03 13:01:11.312000+00:00,6936.0,14821.0,1962.0
2023-09-03 13:01:11.492000+00:00,6957.0,14858.0,1961.0
2023-09-03 13:01:11.732000+00:00,7002.0,14916.0,1961.0
2023-09-03 13:01:12.112000+00:00,7051.0,14962.0,1961.0
2023-09-03 13:01:12.333000+00:00,7120.0,15010.0,1961.0
2023-09-03 13:01:12.773000+00:00,7187.0,15047.0,1961.0
2023-09-03 13:01:13.153000+00:00,7244.0,15071.0,1961.0
2023-09-03 13:01:13.333000+00:00,7280.0,15084.0,1961.0
2023-09-03 13:01:13.533000+00:00,7323.0,15097.0,1960.0
2023-09-03 13:01:13.693000+00:00,7354.0,15106.0,1960.0
2023-09-03 13:01:13.873000+00:00,7392.0,15115.0,1960.0
2023-09-03 13:01:14.073000+00:00,7438.0,15126.0,1959.0
2023-09-03 13:01:14.293000+00:00,7492.0,15137.0,1959.0
2023-09-03 13:01:14.613000+00:00,7618.0,15160.0,1958.0
2023-09-03 13:01:14.973000+00:00,7683.0,15172.0,1958.0
2023-09-03 13:01:15.293000+00:00,7820.0,15200.0,1957.0
2023-09-03 13:01:15.673000+00:00,7920.0,15224.0,1957.0
2023-09-03 13:01:15.893000+00:00,8004.0,15249.0,1956.0
2023-09-03 13:01:16.013000+00:00,8053.0,15263.0,1956.0
2023-09-03 13:01:16.273000+00:00,8164.0,15297.0,1955.0
2023-09-03 13:01:16.473000+00:00,8254.0,15325.0,1955.0
2023-09-03 13:01:16.693000+00:00,8356.0,15356.0,1954.0
2023-09-03 13:01:16.893000+00:00,8453.0,15387.0,1953.0
2023-09-03 13:01:16.953000+00:00,8483.0,15397.0,1953.0
2023-09-03 13:01:17.292000+00:00,8683.0,15472.0,1953.0
2023-09-03 13:01:17.632000+00:00,8828.0,15528.0,1952.0
2023-09-03 13:01:18.352000+00:00,9223.0,15673.0,1950.0
2023-09-03 13:01:18.672000+00:00,9410.0,15736.0,1950.0
2023-09-03 13:01:18.852000+00:00,9515.0,15771.0,1950.0
2023-09-03 13:01:19.033000+00:00,9628.0,15808.0,1948.0
2023-09-03 13:01:19.253000+00:00,9746.0,15842.0,1947.0
2023-09-03 13:01:19.473000+00:00,9870.0,15870.0,1944.0
2023-09-03 13:01:19.633000+00:00,9940.0,15879.0,1944.0
2023-09-03 13:01:19.913000+00:00,10082.0,15881.0,1942.0
2023-09-03 13:01:20.113000+00:00,10240.0,15859.0,1941.0
2023-09-03 13:01:20.453000+00:00,10343.0,15829.0,1939.0
2023-09-03 13:01:20.693000+00:00,10447.0,15781.0,1938.0
2023-09-03 13:01:21.013000+00:00,10571.0,15696.0,1938.0
2023-09-03 13:01:21.093000+00:00,10599.0,15672.0,1937.0
2023-09-03 13:01:21.433000+00:00,10739.0,15506.0,1936.0
2023-09-03 13:01:21.693000+00:00,10774.0,15447.0,1936.0
2023-09-03 13:01:21.993000+00:00,10834.0,15310.0,1936.0
2023-09-03 13:01:22.233000+00:00,10875.0,15173.0,1936.0
2023-09-03 13:01:22.613000+00:00,10909.0,14996.0,1936.0
2023-09-03 13:01:22.793000+00:00,10930.0,14831.0,1935.0
2023-09-03 13:01:23.093000+00:00,10941.0,14729.0,1935.0
2023-09-03 13:01:23.433000+00:00,10961.0,14482.0,1933.0
2023-09-03 13:01:23.812000+00:00,10979.0,14214.0,1933.0
2023-09-03 13:01:24.252000+00:00,10992.0,14025.0,1933.0
2023-09-03 13:01:24.452000+00:00,11007.0,13834.0,1933.0
2023-09-03 13:01:24.812000+00:00,11023.0,13665.0,1932.0
2023-09-03 13:01:25.092000+00:00,11049.0,13400.0,1932.0
2023-09-03 13:01:25.493000+00:00,11061.0,13244.0,1933.0
2023-09-03 13:01:25.733000+00:00,11067.0,13123.0,1933.0
2023-09-03 13:01:25.893000+00:00,11067.0,13045.0,1932.0
2023-09-03 13:01:25.993000+00:00,11066.0,12998.0,1932.0
2023-09-03 13:01:26.213000+00:00,11057.0,12906.0,1930.0
2023-09-03 13:01:26.413000+00:00,11040.0,12819.0,1929.0
2023-09-03 13:01:26.753000+00:00,10954.0,12624.0,1928.0
2023-09-03 13:01:27.113000+00:00,10863.0,12512.0,1930.0
2023-09-03 13:01:27.493000+00:00,10776.0,12437.0,1930.0
2023-09-03 13:01:27.833000+00:00,10646.0,12350.0,1930.0
2023-09-03 13:01:27.993000+00:00,10581.0,12313.0,1929.0
2023-09-03 13:01:28.273000+00:00,10422.0,12229.0,1928.0
2023-09-03 13:01:28.573000+00:00,10320.0,12178.0,1927.0
2023-09-03 13:01:28.813000+00:00,10203.0,12120.0,1926.0
2023-09-03 13:01:29.093000+00:00,10062.0,12048.0,1925.0
2023-09-03 13:01:29.313000+00:00,9876.0,11948.0,1924.0
2023-09-03 13:01:29.673000+00:00,9758.0,11884.0,1925.0
2023-09-03 13:01:29.913000+00:00,9626.0,11813.0,1925.0
2023-09-03 13:01:30.073000+00:00,9548.0,11772.0,1925.0
2023-09-03 13:01:30.292000+00:00,9423.0,11704.0,1925.0
2023-09-03 13:01:30.912000+00:00,9064.0,11503.0,1924.0
2023-09-03 13:01:31.112000+00:00,8946.0,11435.0,1924.0
2023-09-03 13:01:31.312000+00:00,8827.0,11367.0,1925.0
2023-09-03 13:01:31.612000+00:00,8609.0,11245.0,1925.0
2023-09-03 13:01:31.912000+00:00,8461.0,11162.0,1925.0
2023-09-03 13:01:32.233000+00:00,8251.0,11044.0,1925.0
2023-09-03 13:01:32.393000+00:00,8151.0,10986.0,1925.0
2023-09-03 13:01:32.653000+00:00,7950.0,10870.0,1926.0
2023-09-03 13:01:33.013000+00:00,7775.0,10764.0,1928.0
2023-09-03 13:01:33.153000+00:00,7682.0,10704.0,1928.0
2023-09-03 13:01:33.333000+00:00,7578.0,10634.0,1928.0
2023-09-03 13:01:33.673000+00:00,7291.0,10419.0,1927.0
2023-09-03 13:01:34.053000+00:00,7150.0,10303.0,1925.0
2023-09-03 13:01:34.133000+00:00,7103.0,10264.0,1924.0
2023-09-03 13:01:34.493000+00:00,6891.0,10092.0,1919.0
2023-09-03 13:01:34.713000+00:00,6741.0,9961.0,1915.0
2023-09-03 13:01:35.133000+00:00,6519.0,9767.0,1907.0
2023-09-03 13:01:35.353000+00:00,6354.0,9624.0,1902.0
2023-09-03 13:01:35.733000+00:00,6165.0,9459.0,1896.0
2023-09-03 13:01:35.893000+00:00,6009.0,9324.0,1891.0
2023-09-03 13:01:36.213000+00:00,5878.0,9210.0,1887.0
2023-09-03 13:01:36.573000+00:00,5662.0,9022.0,1881.0
2023-09-03 13:01:36.813000+00:00,5444.0,8832.0,1876.0
2023-09-03 13:01:37.172000+00:00,5298.0,8706.0,1877.0
2023-09-03 13:01:37.392000+00:00,5128.0,8558.0,1876.0
2023-09-03 13:01:37.712000+00:00,4969.0,8420.0,1876.0
2023-09-03 13:01:38.052000+00:00,4687.0,8175.0,1881.0
2023-09-03 13:01:38.332000+00:00,4589.0,8089.0,1883.0
2023-09-03 13:01:38.592000+00:00,4428.0,7950.0,1886.0
2023-09-03 13:01:38.793000+00:00,4336.0,7869.0,1889.0
2023-09-03 13:01:38.993000+00:00,4213.0,7762.0,1892.0
2023-09-03 13:01:39.153000+00:00,4114.0,7677.0,1894.0
2023-09-03 13:01:39.373000+00:00,3984.0,7564.0,1898.0
2023-09-03 13:01:39.673000+00:00,3756.0,7365.0,1900.0
2023-09-03 13:01:40.013000+00:00,3595.0,7226.0,1903.0
2023-09-03 13:01:40.293000+00:00,3335.0,6999.0,1906.0
2023-09-03 13:01:40.733000+00:00,3126.0,6818.0,1908.0
2023-09-03 13:01:41.153000+00:00,2917.0,6633.0,1909.0
2023-09-03 13:01:41.333000+00:00,2803.0,6527.0,1909.0
2023-09-03 13:01:41.693000+00:00,2712.0,6433.0,1909.0
2023-09-03 13:01:41.933000+00:00,2644.0,6347.0,1909.0
2023-09-03 13:01:42.153000+00:00,2598.0,6263.0,1907.0
2023-09-03 13:01:42.413000+00:00,2563.0,6154.0,1907.0
2023-09-03 13:01:42.633000+00:00,2548.0,6028.0,1907.0
2023-09-03 13:01:43.033000+00:00,2546.0,5837.0,1906.0
2023-09-03 13:01:43.413000+00:00,2546.0,5698.0,1905.0
2023-09-03 13:01:43.632000+00:00,2541.0,5592.0,1905.0
2023-09-03 13:01:43.832000+00:00,2532.0,5495.0,1905.0
2023-09-03 13:01:44.012000+00:00,2515.0,5405.0,1904.0
2023-09-03 13:01:44.192000+00:00,2491.0,5315.0,1903.0
2023-09-03 13:01:44.432000+00:00,2447.0,5195.0,1902.0
2023-09-03 13:01:44.672000+00:00,2370.0,5041.0,1901.0
2023-09-03 13:01:45.052000+00:00,2273.0,4905.0,1900.0
2023-09-03 13:01:45.313000+00:00,2165.0,4784.0,1899.0
2023-09-03 13:01:45.453000+00:00,2107.0,4726.0,1899.0
2023-09-03 13:01:45.673000+00:00,2018.0,4633.0,1899.0
